lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.PhotoViewController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r6	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.PhotoViewController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r8	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.BaseController: void init(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/$r1
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.BaseController: void init(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/$r3
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.BaseController: void init(lancs.mobilemedia.core.ui.datamodel.AlbumData)>/$r5
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r5	@ (((x_NotPrivacy /\ x_NotPrivacy) /\ Photo) /\ (x_NotPrivacy /\ x_NotPrivacy))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r7	@ (((x_NotPrivacy /\ x_NotPrivacy) /\ Photo) /\ (x_NotPrivacy /\ x_NotPrivacy))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r9	@ (((x_NotPrivacy /\ x_NotPrivacy) /\ Photo) /\ (x_NotPrivacy /\ x_NotPrivacy))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r11	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r15	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r22	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r24	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.MusicPlayController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r26	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))
<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void <init>(java.lang.String,java.lang.String,java.lang.String)>/new java.util.Hashtable/0	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: lancs.mobilemedia.core.ui.datamodel.MediaData[] loadMediaDataFromRMS(java.lang.String)>/$r5	@ x_MusicOrVideo
<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void <init>(java.lang.String,java.lang.String,java.lang.String)>/new java.util.Hashtable/0	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: lancs.mobilemedia.core.ui.datamodel.MediaData getMediaInfo(java.lang.String)>/$r0	@ x_MusicOrVideo
<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void <init>(java.lang.String,java.lang.String,java.lang.String)>/new java.util.Hashtable/0	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void setMediaInfo(java.lang.String,lancs.mobilemedia.core.ui.datamodel.MediaData)>/$r0	@ x_MusicOrVideo
<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void loadAlbums()>/new java.lang.String[]/1	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void createNewAlbum(java.lang.String)>/names#_410	@ x_MusicOrVideo
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r5	@ (((x_MusicOrVideo /\ x_MusicOrVideo) /\ x_MusicOrVideo) /\ (x_MusicOrVideo /\ x_MusicOrVideo))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r7	@ (((x_MusicOrVideo /\ x_MusicOrVideo) /\ x_MusicOrVideo) /\ (x_MusicOrVideo /\ x_MusicOrVideo))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r9	@ (((x_MusicOrVideo /\ x_MusicOrVideo) /\ x_MusicOrVideo) /\ (x_MusicOrVideo /\ x_MusicOrVideo))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r11	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo)))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r15	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo)))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r22	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo)))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r24	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo)))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.PlayVideoController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r26	@ (((x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic) \/ (x_PhotoAlbumOrMusic /\ (x_PhotoAlbumOrMusic /\ x_misc))) /\ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo)))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.sms.SmsReceiverController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r23	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.sms.SmsReceiverController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r24	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.sms.SmsReceiverController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r11	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.sms.SmsReceiverController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r13	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.sms.SmsReceiverController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r15	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.sms.SmsReceiverController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r4	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.sms.SmsReceiverController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r6	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.sms.SmsReceiverController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r8	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ (x_SMSOrCapturePhotoOrCaptureVideo /\ x_SMSOrCapturePhotoOrCaptureVideo))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r62	@ includeCopyPhoto
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r63	@ includeCopyPhoto
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r55	@ x_misc
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r56	@ x_misc
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r32
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r40	@ x_NotPrivacy
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r41	@ x_NotPrivacy
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r43	@ x_NotPrivacy
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r50	@ x_NotPrivacy
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r28
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r25
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r16
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r10
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: void showImage(java.lang.String)>/$r0	@ (((includeMMAPI /\ includeMMAPI) /\ includeMMAPI) /\ (includeMMAPI /\ includeMMAPI))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: void showImage(java.lang.String)>/$r6	@ ((includeMMAPI /\ (includeMMAPI /\ (includeMMAPI /\ includePhotoAlbum))) /\ (includeMMAPI /\ (includeMMAPI /\ includePhotoAlbum)))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: void showImage(java.lang.String)>/$r7	@ ((includeMMAPI /\ (includeMMAPI /\ (includeMMAPI /\ includePhotoAlbum))) /\ (includeMMAPI /\ (includeMMAPI /\ includePhotoAlbum)))
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: void showImage(java.lang.String)>/$r11	@ ((includeMMAPI /\ (includeMMAPI /\ (includeMMAPI /\ x_SMSOrCapturePhotoOrCaptureVideo))) /\ (includeMMAPI /\ (includeMMAPI /\ x_SMSOrCapturePhotoOrCaptureVideo)))
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: void showImage(java.lang.String)>/$r12	@ ((includeMMAPI /\ (includeMMAPI /\ (includeMMAPI /\ x_SMSOrCapturePhotoOrCaptureVideo))) /\ (includeMMAPI /\ (includeMMAPI /\ x_SMSOrCapturePhotoOrCaptureVideo)))
lancs.mobilemedia.core.ui.controller.VideoCaptureController::: (Mock)	<lancs.mobilemedia.core.ui.controller.AbstractController: void postCommand(javax.microedition.lcdui.Command)>/next#_65
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaListController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r19	@ NewCompound1
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaListController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r1	@ NewCompound1
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaListController: void showMediaList(java.lang.String,boolean,boolean)>/$r2
javax.microedition.lcdui.List::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaListController: void showMediaList(java.lang.String,boolean,boolean)>/$r3
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaListController: void showMediaList(java.lang.String,boolean,boolean)>/$r5	@ includeMMAPI
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaListController: void showMediaList(java.lang.String,boolean,boolean)>/$r6	@ x_NotPrivacy
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaListController: void showMediaList(java.lang.String,boolean,boolean)>/$r7	@ x_MusicOrVideo
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaListController: void showMediaList(java.lang.String,boolean,boolean)>/$r8
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r44	@ NewCompound1
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r46	@ NewCompound1
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r70	@ x_notMisc
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r40
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r75	@ NewCompound1
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r78	@ NewCompound1
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r28	@ NewCompound1
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r15	@ NewCompound1
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r25	@ NewCompound1
lancs.mobilemedia.core.ui.datamodel.VideoAlbumData::: (Mock)	<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/$r5	@ NewCompound1
<lancs.mobilemedia.core.util.MediaUtil: lancs.mobilemedia.core.ui.datamodel.MediaData getMediaInfoFromBytes(byte[])>/new lancs.mobilemedia.core.ui.datamodel.MediaData/0	<lancs.mobilemedia.core.util.MusicMediaUtil: lancs.mobilemedia.core.ui.datamodel.MediaData getMultiMediaInfoFromBytes(byte[])>/mediadata#_35	@ (((Photo /\ Photo) /\ Photo) /\ (Photo /\ Photo))
<<string-constant>>	<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: void addVideoData(java.lang.String,java.lang.String,byte[])>/@parameter0	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ ((x_MusicOrVideo /\ x_MusicOrVideo) \/ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo))))
<<string-constant>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: lancs.mobilemedia.core.ui.datamodel.MediaData getMediaInfo(java.lang.String)>/@parameter0	@ (((includeCopyPhoto /\ includeCopyPhoto) /\ (x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic)) \/ ((includeCopyPhoto /\ includeCopyPhoto) /\ ((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))))
<lancs.mobilemedia.core.ui.datamodel.VideoMediaAccessor: void resetRecordStore()>/new lancs.mobilemedia.core.ui.datamodel.MediaData/0	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: boolean updateMediaInfo(lancs.mobilemedia.core.ui.datamodel.MediaData,lancs.mobilemedia.core.ui.datamodel.MediaData)>/@parameter1	@ (((x_MusicOrVideo /\ x_MusicOrVideo) /\ x_MusicOrVideo) /\ (x_MusicOrVideo /\ x_MusicOrVideo))
java.lang.String::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaArrayOfBytes(java.lang.String,java.lang.String,byte[])>/@parameter0	@ (((includeCopyPhoto /\ includeCopyPhoto) /\ (x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic)) \/ ((includeCopyPhoto /\ includeCopyPhoto) /\ ((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))))
java.lang.String::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaArrayOfBytes(java.lang.String,java.lang.String,byte[])>/@parameter1	@ (((includeCopyPhoto /\ includeCopyPhoto) /\ (x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic)) \/ ((includeCopyPhoto /\ includeCopyPhoto) /\ ((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))))
byte[]::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaArrayOfBytes(java.lang.String,java.lang.String,byte[])>/@parameter2	@ (((includeCopyPhoto /\ includeCopyPhoto) /\ (x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic)) \/ ((includeCopyPhoto /\ includeCopyPhoto) /\ ((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))))
java.lang.String::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor: byte[] getMediaArrayOfByte(java.lang.String)>/@parameter0	@ ((((x_MusicOrVideo /\ x_MusicOrVideo) /\ x_MusicOrVideo) /\ (x_MusicOrVideo /\ x_MusicOrVideo)) /\ x_MusicOrVideo)
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor: byte[] getByteFromMediaInfo(lancs.mobilemedia.core.ui.datamodel.MediaData)>/@parameter0	@ (((includeCopyPhoto /\ includeCopyPhoto) /\ (x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic)) \/ ((includeCopyPhoto /\ includeCopyPhoto) /\ ((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))))
<<string-constant>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaData(java.lang.String,java.lang.String,java.lang.String)>/@parameter0	@ (((includeCopyPhoto /\ includeCopyPhoto) /\ (x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic)) \/ ((includeCopyPhoto /\ includeCopyPhoto) /\ ((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))))
<<string-constant>>	<lancs.mobilemedia.core.ui.datamodel.MediaAccessor: void addMediaData(java.lang.String,java.lang.String,java.lang.String)>/@parameter1	@ (((includeCopyPhoto /\ includeCopyPhoto) /\ (x_PhotoAlbumOrMusic /\ x_PhotoAlbumOrMusic)) \/ ((includeCopyPhoto /\ includeCopyPhoto) /\ ((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo)))))
<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/new lancs.mobilemedia.core.ui.controller.VideoCaptureController/0	<lancs.mobilemedia.core.ui.controller.AbstractController: void setNextController(lancs.mobilemedia.core.ui.controller.ControllerInterface)>/@parameter0	@ includeCopyPhoto
<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/new lancs.mobilemedia.core.ui.controller.PhotoViewController/0	<lancs.mobilemedia.core.ui.controller.AbstractController: void setNextController(lancs.mobilemedia.core.ui.controller.ControllerInterface)>/@parameter0	@ x_misc
<lancs.mobilemedia.core.ui.controller.MediaController: boolean handleCommand(javax.microedition.lcdui.Command)>/new lancs.mobilemedia.core.ui.screens.NewLabelScreen/0	<lancs.mobilemedia.core.ui.controller.MediaController: void setScreen(lancs.mobilemedia.core.ui.screens.NewLabelScreen)>/@parameter0
lancs.mobilemedia.core.ui.datamodel.MediaData::: (Mock)	<lancs.mobilemedia.core.ui.controller.MediaController: void updateMedia(lancs.mobilemedia.core.ui.datamodel.MediaData)>/@parameter0
<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/new javax.microedition.lcdui.Alert/0	<lancs.mobilemedia.core.ui.controller.AbstractController: void setAlbumListAsCurrentScreen(javax.microedition.lcdui.Alert)>/@parameter0
<lancs.mobilemedia.core.ui.controller.AlbumController: boolean handleCommand(javax.microedition.lcdui.Command)>/new javax.microedition.lcdui.Alert/1	<lancs.mobilemedia.core.ui.controller.AbstractController: void setAlbumListAsCurrentScreen(javax.microedition.lcdui.Alert)>/@parameter0	@ NewCompound1
<<string-constant>>	<lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor: void <init>(lancs.mobilemedia.core.ui.datamodel.AlbumData,java.lang.String,java.lang.String,java.lang.String)>/@parameter1	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ ((x_MusicOrVideo /\ x_MusicOrVideo) \/ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo))))
<<string-constant>>	<lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor: void <init>(lancs.mobilemedia.core.ui.datamodel.AlbumData,java.lang.String,java.lang.String,java.lang.String)>/@parameter2	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ ((x_MusicOrVideo /\ x_MusicOrVideo) \/ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo))))
<<string-constant>>	<lancs.mobilemedia.core.ui.datamodel.MusicMediaAccessor: void <init>(lancs.mobilemedia.core.ui.datamodel.AlbumData,java.lang.String,java.lang.String,java.lang.String)>/@parameter3	@ (((x_NotPrivacy /\ x_NotPrivacy) \/ (x_NotPrivacy /\ (x_NotPrivacy /\ captureVideo))) /\ ((x_MusicOrVideo /\ x_MusicOrVideo) \/ (x_MusicOrVideo /\ (x_MusicOrVideo /\ captureVideo))))
<<string-constant>>	<lancs.mobilemedia.lib.exceptions.InvalidImageDataException: void <init>(java.lang.String)>/@parameter0
<<string-constant>>	<lancs.mobilemedia.core.ui.screens.AddMediaToAlbum: void <init>(java.lang.String)>/@parameter0
